Context,Target,Images,Labels
"at((1, 6),_u0). at((3, 1),_u1). at((1, 2),_u2). at((5, 5),_u3). at((6, 6),_u4). at((7, 3),_u5). at((1, 0),_u6). at((5, 0),_u7). at((4, 4),_u8). at((0, 2),_u9). at((0, 5),_u10).",-sat.,"[55917, 45075, 56645, 56551, 37606, 55033, 27954, 55922, 55040, 56654, 45076]","[0, 1, 3, 4, 5, 2, 5, 0, 2, 3, 1]"
"at((5, 1),_u0). at((4, 7),_u1). at((2, 4),_u2). at((0, 2),_u3). at((5, 7),_u4). at((6, 0),_u5).",-sat.,"[55967, 56657, 55044, 17504, 56563, 45078]","[0, 3, 2, 5, 4, 1]"
"at((2, 5),_u0). at((6, 0),_u1). at((7, 2),_u2). at((6, 7),_u3). at((6, 5),_u4). at((0, 4),_u5).",-sat.,"[56564, 54225, 55049, 56697, 55986, 45087]","[4, 5, 2, 3, 0, 1]"
"at((5, 2),_u0). at((3, 5),_u1). at((6, 6),_u2). at((0, 3),_u3). at((6, 1),_u4).",-sat.,"[55991, 12347, 56595, 56721, 45092]","[0, 5, 4, 3, 1]"
"at((1, 5),_u0). at((0, 1),_u1). at((7, 0),_u2). at((5, 7),_u3). at((6, 3),_u4). at((2, 1),_u5). at((1, 1),_u6). at((2, 6),_u7).",-sat.,"[55993, 56730, 55069, 26615, 45105, 56596, 56738, 45131]","[0, 3, 2, 5, 1, 4, 3, 1]"
"at((0, 6),_u0). at((5, 3),_u1). at((6, 0),_u2).",-sat.,"[45140, 56938, 56741]","[1, 5, 3]"
"at((1, 6),_u0). at((7, 1),_u1). at((3, 0),_u2). at((0, 6),_u3). at((5, 3),_u4). at((6, 5),_u5). at((0, 7),_u6).",-sat.,"[36819, 56620, 45147, 56754, 55070, 56005, 45167]","[5, 4, 1, 3, 2, 0, 1]"
"at((2, 1),_u0). at((6, 7),_u1). at((4, 3),_u2). at((3, 6),_u3). at((1, 0),_u4).",-sat.,"[56023, 55089, 19846, 56642, 45182]","[0, 2, 5, 4, 1]"
"at((0, 1),_u0). at((4, 7),_u1). at((5, 6),_u2).",-sat.,"[56761, 56646, 45186]","[3, 4, 1]"
"at((0, 5),_u0). at((0, 0),_u1).",-sat.,"[45197, 56776]","[1, 3]"
"at((0, 3),_u0). at((2, 5),_u1).",-sat.,"[56791, 55100]","[3, 2]"
"at((4, 3),_u0). at((5, 3),_u1).",-sat.,"[55129, 45204]","[2, 1]"
"at((4, 5),_u0). at((0, 3),_u1). at((7, 4),_u2). at((1, 5),_u3). at((3, 6),_u4).",-sat.,"[56817, 37358, 56648, 56050, 45205]","[3, 5, 4, 0, 1]"
"at((0, 2),_u0). at((3, 7),_u1). at((0, 6),_u2). at((4, 4),_u3). at((5, 4),_u4). at((7, 5),_u5). at((4, 1),_u6). at((1, 6),_u7). at((0, 3),_u8).",-sat.,"[56101, 45220, 56820, 56659, 16038, 55137, 56671, 56823, 45221]","[0, 1, 3, 4, 5, 2, 4, 3, 1]"
"at((6, 7),_u0). at((6, 1),_u1). at((5, 7),_u2). at((4, 1),_u3). at((0, 4),_u4). at((3, 3),_u5). at((1, 2),_u6). at((7, 1),_u7). at((6, 5),_u8). at((2, 0),_u9). at((6, 6),_u10). at((5, 5),_u11).",-sat.,"[56676, 56849, 18639, 56103, 45229, 55149, 56124, 55208, 56869, 55157, 56698, 45237]","[4, 3, 5, 0, 1, 2, 0, 5, 3, 2, 4, 1]"
"at((4, 3),_u0). at((2, 3),_u1).",-sat.,"[45240, 56129]","[1, 0]"
"at((4, 0),_u0). at((1, 7),_u1). at((7, 3),_u2). at((1, 0),_u3).",-sat.,"[55158, 56699, 56137, 45253]","[2, 4, 0, 1]"
"at((4, 5),_u0). at((5, 1),_u1). at((5, 6),_u2).",-sat.,"[56871, 56140, 55170]","[3, 0, 2]"
"at((1, 1),_u0). at((5, 5),_u1). at((0, 3),_u2). at((0, 6),_u3). at((7, 4),_u4). at((4, 6),_u5). at((0, 1),_u6).",-sat.,"[56158, 55172, 15768, 56875, 45254, 56700, 45277]","[0, 2, 5, 3, 1, 4, 1]"
"at((7, 3),_u0). at((2, 4),_u1). at((5, 3),_u2). at((3, 6),_u3). at((0, 0),_u4). at((2, 1),_u5). at((5, 1),_u6). at((2, 3),_u7). at((4, 7),_u8). at((5, 2),_u9).",-sat.,"[56705, 32134, 56921, 55176, 45284, 56159, 4113, 56723, 55183, 56925]","[4, 5, 3, 2, 1, 0, 5, 4, 2, 3]"
"at((7, 7),_u0). at((2, 2),_u1). at((3, 0),_u2). at((4, 3),_u3). at((0, 5),_u4). at((7, 1),_u5). at((4, 7),_u6). at((6, 5),_u7).",-sat.,"[56740, 55186, 45290, 42287, 56927, 56161, 56743, 55188]","[4, 2, 1, 5, 3, 0, 4, 2]"
"at((2, 6),_u0). at((7, 6),_u1).",-sat.,"[55193, 45297]","[2, 1]"
"at((5, 2),_u0). at((7, 7),_u1). at((2, 6),_u2). at((5, 4),_u3). at((0, 5),_u4). at((4, 7),_u5). at((7, 2),_u6). at((6, 0),_u7).",-sat.,"[56758, 56163, 55199, 50739, 45302, 56934, 7154, 45320]","[4, 0, 2, 5, 1, 3, 5, 1]"
"at((2, 3),_u0). at((0, 6),_u1). at((5, 5),_u2). at((7, 1),_u3). at((4, 0),_u4). at((6, 7),_u5). at((1, 1),_u6). at((7, 4),_u7). at((7, 2),_u8). at((1, 4),_u9).",-sat.,"[7137, 45331, 56174, 56966, 56763, 55202, 56176, 1328, 56974, 55203]","[5, 1, 0, 3, 4, 2, 0, 5, 3, 2]"
"at((6, 4),_u0). at((0, 0),_u1). at((1, 2),_u2). at((6, 5),_u3). at((4, 1),_u4). at((6, 6),_u5). at((3, 5),_u6). at((3, 3),_u7). at((2, 7),_u8). at((7, 5),_u9).",-sat.,"[55342, 55209, 56181, 56975, 45363, 56770, 35977, 56217, 45366, 56784]","[5, 2, 0, 3, 1, 4, 5, 0, 1, 4]"
"at((0, 2),_u0). at((6, 5),_u1). at((4, 1),_u2). at((2, 0),_u3).",-sat.,"[56994, 16671, 56219, 55220]","[3, 5, 0, 2]"
"at((5, 1),_u0). at((7, 5),_u1). at((1, 2),_u2). at((0, 4),_u3). at((3, 2),_u4).",-sat.,"[56793, 6177, 56236, 55228, 45372]","[4, 5, 0, 2, 1]"
"at((0, 5),_u0). at((1, 2),_u1). at((3, 6),_u2). at((7, 1),_u3). at((1, 7),_u4).",-sat.,"[56797, 37341, 56995, 55281, 45373]","[4, 5, 3, 2, 1]"
"at((4, 4),_u0). at((7, 0),_u1). at((0, 5),_u2). at((2, 1),_u3). at((6, 7),_u4). at((5, 2),_u5). at((1, 6),_u6). at((0, 4),_u7). at((5, 7),_u8). at((0, 2),_u9). at((5, 5),_u10).",-sat.,"[6346, 55300, 56799, 45385, 57004, 56239, 55304, 57009, 56802, 56248, 45403]","[5, 2, 4, 1, 3, 0, 2, 3, 4, 0, 1]"
"at((5, 2),_u0). at((0, 4),_u1). at((4, 3),_u2).",-sat.,"[57016, 17886, 55308]","[3, 5, 2]"
"at((2, 5),_u0). at((6, 4),_u1). at((7, 7),_u2). at((4, 0),_u3). at((0, 1),_u4). at((7, 4),_u5). at((5, 3),_u6). at((3, 7),_u7). at((3, 2),_u8). at((7, 5),_u9). at((1, 6),_u10).",-sat.,"[56256, 56808, 6004, 45433, 55316, 57040, 55319, 30233, 56259, 56818, 45437]","[0, 4, 5, 1, 2, 3, 2, 5, 0, 4, 1]"
"at((1, 1),_u0). at((3, 7),_u1). at((6, 5),_u2). at((4, 2),_u3). at((1, 6),_u4). at((7, 4),_u5). at((7, 0),_u6). at((2, 2),_u7).",-sat.,"[47848, 45438, 55326, 57056, 56318, 56825, 56826, 55352]","[5, 1, 2, 3, 0, 4, 4, 2]"
"at((5, 4),_u0). at((3, 3),_u1). at((0, 2),_u2). at((6, 4),_u3). at((7, 4),_u4). at((2, 6),_u5). at((6, 1),_u6). at((6, 5),_u7).",-sat.,"[35040, 55360, 56332, 57103, 56827, 45444, 56347, 45451]","[5, 2, 0, 3, 4, 1, 0, 1]"
"at((7, 2),_u0). at((3, 2),_u1).",-sat.,"[55373, 57107]","[2, 3]"
"at((5, 4),_u0). at((0, 7),_u1). at((7, 1),_u2). at((1, 0),_u3). at((4, 6),_u4). at((2, 3),_u5). at((4, 5),_u6).",-sat.,"[56712, 45471, 56833, 56351, 57131, 55381, 45495]","[5, 1, 4, 0, 3, 2, 1]"
"at((2, 4),_u0). at((2, 2),_u1).",-sat.,"[55391, 57141]","[2, 3]"
"at((0, 1),_u0). at((4, 5),_u1). at((5, 1),_u2). at((7, 4),_u3). at((3, 2),_u4). at((2, 2),_u5).",-sat.,"[56853, 56352, 57848, 55399, 57149, 45499]","[4, 0, 5, 2, 3, 1]"
"at((4, 3),_u0). at((4, 0),_u1). at((0, 3),_u2). at((7, 2),_u3). at((2, 5),_u4).",-sat.,"[57166, 56353, 56855, 46813, 55404]","[3, 0, 4, 5, 2]"
"at((3, 2),_u0). at((4, 7),_u1). at((7, 0),_u2). at((2, 5),_u3). at((5, 7),_u4). at((0, 4),_u5). at((1, 1),_u6). at((4, 3),_u7).",-sat.,"[55513, 56856, 55429, 56362, 57171, 45502, 45516, 55433]","[5, 4, 2, 0, 3, 1, 1, 2]"
"at((7, 0),_u0). at((1, 0),_u1). at((2, 3),_u2). at((4, 4),_u3). at((3, 6),_u4). at((1, 7),_u5). at((5, 1),_u6).",-sat.,"[56886, 57172, 45532, 53634, 55437, 56377, 55443]","[4, 3, 1, 5, 2, 0, 2]"
"at((5, 1),_u0). at((6, 7),_u1). at((4, 4),_u2). at((0, 6),_u3).",-sat.,"[57173, 56388, 56893, 45537]","[3, 0, 4, 1]"
"at((2, 1),_u0). at((0, 4),_u1). at((7, 5),_u2). at((1, 6),_u3). at((3, 7),_u4). at((2, 2),_u5). at((5, 0),_u6). at((6, 3),_u7). at((1, 7),_u8). at((3, 2),_u9).",-sat.,"[41475, 55504, 45541, 57194, 56389, 56946, 55507, 56397, 57195, 45546]","[5, 2, 1, 3, 0, 4, 2, 0, 3, 1]"
"at((6, 6),_u0). at((0, 7),_u1). at((2, 5),_u2). at((4, 4),_u3). at((1, 0),_u4). at((6, 7),_u5). at((3, 1),_u6). at((0, 2),_u7). at((5, 1),_u8). at((7, 3),_u9). at((5, 7),_u10).",-sat.,"[29771, 56951, 56404, 55508, 45556, 57199, 57207, 56415, 56958, 14951, 45559]","[5, 4, 0, 2, 1, 3, 3, 0, 4, 5, 1]"
"at((7, 6),_u0). at((0, 3),_u1). at((1, 5),_u2). at((5, 0),_u3). at((6, 1),_u4). at((1, 1),_u5). at((3, 1),_u6). at((4, 4),_u7). at((2, 7),_u8). at((7, 2),_u9). at((6, 6),_u10).",-sat.,"[56419, 45572, 57227, 55525, 56970, 45875, 25440, 55526, 56424, 56977, 45579]","[0, 1, 3, 2, 4, 5, 5, 2, 0, 4, 1]"
"at((5, 5),_u0). at((0, 2),_u1). at((2, 0),_u2). at((4, 5),_u3).",-sat.,"[45588, 57926, 56997, 57247]","[1, 5, 4, 3]"
"at((3, 1),_u0). at((3, 6),_u1).",-sat.,"[55528, 45598]","[2, 1]"
"at((3, 6),_u0). at((4, 1),_u1). at((5, 4),_u2). at((7, 0),_u3). at((0, 3),_u4). at((6, 7),_u5). at((2, 4),_u6).",-sat.,"[57002, 56429, 52559, 45627, 55540, 57264, 57265]","[4, 0, 5, 1, 2, 3, 3]"
"at((3, 2),_u0). at((7, 0),_u1). at((0, 2),_u2).",-sat.,"[55542, 20171, 57278]","[2, 5, 3]"
"at((3, 5),_u0). at((6, 0),_u1). at((5, 5),_u2). at((2, 1),_u3). at((7, 2),_u4). at((0, 4),_u5). at((5, 3),_u6). at((4, 3),_u7).",-sat.,"[57011, 45641, 10506, 56436, 55545, 57291, 51626, 55559]","[4, 1, 5, 0, 2, 3, 5, 2]"
"at((5, 4),_u0). at((3, 6),_u1).",-sat.,"[45650, 57300]","[1, 3]"
"at((0, 2),_u0). at((7, 2),_u1). at((4, 7),_u2). at((6, 1),_u3). at((5, 1),_u4). at((2, 6),_u5). at((3, 0),_u6). at((5, 4),_u7). at((0, 5),_u8). at((0, 3),_u9).",-sat.,"[56444, 6418, 55589, 57026, 57306, 45651, 55625, 56450, 57308, 45659]","[0, 5, 2, 4, 3, 1, 2, 0, 3, 1]"
"at((0, 5),_u0). at((7, 7),_u1). at((2, 1),_u2). at((5, 3),_u3). at((3, 2),_u4). at((4, 5),_u5). at((7, 6),_u6). at((7, 4),_u7). at((0, 4),_u8). at((6, 0),_u9). at((1, 6),_u10).",-sat.,"[46244, 57312, 57035, 45665, 55629, 56454, 57043, 57336, 16116, 56459, 45666]","[5, 3, 4, 1, 2, 0, 4, 3, 5, 0, 1]"
"at((2, 4),_u0). at((7, 1),_u1). at((3, 4),_u2).",-sat.,"[55637, 57051, 45677]","[2, 4, 1]"
"at((7, 1),_u0). at((4, 7),_u1). at((0, 5),_u2). at((3, 5),_u3).",-sat.,"[57341, 56460, 21678, 45683]","[3, 0, 5, 1]"
"at((5, 1),_u0). at((2, 4),_u1). at((0, 5),_u2). at((4, 7),_u3). at((7, 6),_u4). at((1, 1),_u5). at((3, 7),_u6). at((1, 7),_u7). at((5, 0),_u8).",-sat.,"[56469, 23011, 55653, 57059, 45690, 57351, 57373, 56489, 55655]","[0, 5, 2, 4, 1, 3, 3, 0, 2]"
"at((3, 6),_u0). at((0, 0),_u1). at((5, 1),_u2). at((1, 0),_u3). at((4, 6),_u4).",-sat.,"[56509, 57076, 55657, 57391, 45693]","[0, 4, 2, 3, 1]"
"at((6, 2),_u0). at((7, 7),_u1). at((0, 4),_u2). at((2, 3),_u3). at((1, 1),_u4). at((4, 6),_u5). at((2, 5),_u6). at((3, 0),_u7). at((2, 7),_u8). at((5, 2),_u9).",-sat.,"[56512, 57082, 45703, 57396, 2999, 55662, 27421, 55669, 56522, 57399]","[0, 4, 1, 3, 5, 2, 5, 2, 0, 3]"
"at((3, 5),_u0). at((5, 2),_u1). at((7, 5),_u2). at((3, 3),_u3). at((6, 7),_u4). at((1, 0),_u5). at((4, 0),_u6). at((2, 0),_u7). at((3, 6),_u8). at((2, 6),_u9).",-sat.,"[12689, 45723, 56530, 57401, 55678, 57102, 56533, 57111, 57402, 45730]","[5, 1, 0, 3, 2, 4, 0, 4, 3, 1]"
"at((2, 4),_u0). at((4, 4),_u1).",-sat.,"[55692, 57415]","[2, 3]"
"at((7, 5),_u0). at((0, 2),_u1). at((4, 2),_u2).",-sat.,"[57424, 57114, 45743]","[3, 4, 1]"
"at((5, 7),_u0). at((2, 0),_u1). at((7, 0),_u2). at((3, 1),_u3). at((5, 2),_u4).",-sat.,"[45754, 57123, 56556, 1978, 55704]","[1, 4, 0, 5, 2]"
"at((7, 1),_u0). at((1, 1),_u1).",-sat.,"[55723, 45767]","[2, 1]"
"at((6, 6),_u0). at((0, 6),_u1).",-sat.,"[45768, 57426]","[1, 3]"
"at((1, 1),_u0). at((6, 0),_u1). at((3, 7),_u2). at((4, 4),_u3).",-sat.,"[57441, 57126, 56570, 45782]","[3, 4, 0, 1]"
"at((4, 5),_u0). at((0, 4),_u1). at((2, 1),_u2). at((6, 6),_u3). at((7, 6),_u4). at((7, 3),_u5). at((1, 6),_u6). at((6, 0),_u7). at((4, 3),_u8). at((5, 6),_u9).",-sat.,"[46522, 45790, 55749, 57457, 57127, 56573, 56606, 57468, 57135, 45795]","[5, 1, 2, 3, 4, 0, 0, 3, 4, 1]"
"at((3, 4),_u0). at((0, 0),_u1). at((5, 4),_u2).",-sat.,"[45803, 44055, 57472]","[1, 5, 3]"
"at((2, 6),_u0). at((6, 3),_u1). at((0, 1),_u2). at((3, 0),_u3). at((5, 2),_u4). at((6, 6),_u5). at((2, 4),_u6). at((1, 7),_u7).",-sat.,"[22089, 57144, 45816, 56608, 55769, 57474, 56609, 45820]","[5, 4, 1, 0, 2, 3, 0, 1]"
"at((6, 6),_u0). at((1, 3),_u1). at((3, 1),_u2). at((6, 1),_u3).",-sat.,"[45855, 47278, 57146, 57477]","[1, 5, 4, 3]"
"at((5, 1),_u0). at((3, 7),_u1). at((1, 0),_u2). at((1, 5),_u3).",-sat.,"[57488, 33603, 56625, 45858]","[3, 5, 0, 1]"
"at((1, 4),_u0). at((5, 7),_u1). at((2, 7),_u2). at((7, 3),_u3). at((3, 0),_u4). at((1, 1),_u5). at((0, 7),_u6). at((4, 6),_u7). at((2, 5),_u8).",-sat.,"[15273, 57155, 56626, 55782, 45861, 57492, 56635, 55789, 45893]","[5, 4, 0, 2, 1, 3, 0, 2, 1]"
"at((0, 5),_u0). at((7, 4),_u1). at((3, 7),_u2). at((4, 2),_u3). at((0, 1),_u4). at((1, 5),_u5).",-sat.,"[56639, 57495, 55808, 57184, 25747, 45900]","[0, 3, 2, 4, 5, 1]"
"at((2, 3),_u0). at((3, 7),_u1). at((7, 1),_u2). at((0, 6),_u3). at((6, 3),_u4). at((6, 7),_u5). at((5, 0),_u6). at((2, 0),_u7). at((2, 4),_u8).",-sat.,"[56651, 57208, 45907, 55816, 57522, 32397, 56662, 57523, 45909]","[0, 4, 1, 2, 3, 5, 0, 3, 1]"
"at((7, 1),_u0). at((4, 4),_u1).",-sat.,"[57527, 45921]","[3, 1]"
"at((7, 3),_u0). at((0, 7),_u1). at((6, 6),_u2). at((2, 6),_u3). at((1, 0),_u4). at((2, 3),_u5). at((3, 6),_u6). at((5, 1),_u7). at((6, 4),_u8).",-sat.,"[26034, 45926, 57209, 57533, 55833, 56674, 57224, 55836, 57568]","[5, 1, 4, 3, 2, 0, 4, 2, 3]"
"at((1, 3),_u0). at((7, 0),_u1). at((6, 4),_u2). at((3, 4),_u3).",-sat.,"[57228, 55857, 57584, 45927]","[4, 2, 3, 1]"
"at((6, 5),_u0). at((0, 5),_u1).",-sat.,"[55862, 57594]","[2, 3]"
"at((3, 6),_u0). at((1, 7),_u1). at((7, 5),_u2). at((7, 2),_u3).",-sat.,"[57598, 899, 56686, 45931]","[3, 5, 0, 1]"
"at((2, 1),_u0). at((6, 4),_u1). at((2, 0),_u2).",-sat.,"[55899, 57229, 45941]","[2, 4, 1]"
"at((2, 4),_u0). at((3, 6),_u1). at((4, 2),_u2).",-sat.,"[57608, 4760, 45955]","[3, 5, 1]"
"at((2, 2),_u0). at((5, 7),_u1). at((3, 1),_u2).",-sat.,"[45961, 57249, 57612]","[1, 4, 3]"
"at((2, 1),_u0). at((7, 1),_u1). at((5, 6),_u2). at((6, 5),_u3). at((4, 1),_u4). at((4, 2),_u5).",-sat.,"[57279, 56704, 56128, 55906, 57625, 45962]","[4, 0, 5, 2, 3, 1]"
"at((1, 0),_u0). at((6, 4),_u1). at((6, 5),_u2).",-sat.,"[45974, 4462, 57635]","[1, 5, 3]"
"at((7, 3),_u0). at((2, 1),_u1). at((5, 7),_u2). at((1, 6),_u3). at((4, 5),_u4). at((4, 7),_u5). at((4, 4),_u6). at((7, 4),_u7).",-sat.,"[56707, 55912, 57651, 45989, 44991, 57328, 13619, 45994]","[0, 2, 3, 1, 5, 4, 5, 1]"
"at((1, 5),_u0). at((6, 4),_u1). at((4, 4),_u2). at((0, 6),_u3).",-sat.,"[57660, 34561, 57343, 45996]","[3, 5, 4, 1]"
"at((4, 2),_u0). at((6, 6),_u1). at((4, 0),_u2). at((0, 7),_u3). at((6, 0),_u4). at((5, 0),_u5).",-sat.,"[57354, 56709, 57679, 55919, 29404, 45999]","[4, 0, 3, 2, 5, 1]"
"at((6, 4),_u0). at((7, 4),_u1).",-sat.,"[55933, 57680]","[2, 3]"
"at((1, 2),_u0). at((3, 0),_u1).",-sat.,"[57689, 46006]","[3, 1]"
"at((3, 7),_u0). at((0, 1),_u1). at((7, 5),_u2). at((5, 0),_u3). at((3, 3),_u4). at((6, 2),_u5). at((3, 4),_u6). at((3, 6),_u7).",-sat.,"[56715, 57361, 55935, 46012, 57698, 15304, 516, 46015]","[0, 4, 2, 1, 3, 5, 5, 1]"
"at((0, 3),_u0). at((7, 6),_u1). at((5, 0),_u2). at((4, 2),_u3). at((0, 7),_u4). at((0, 1),_u5). at((6, 3),_u6). at((2, 4),_u7).",-sat.,"[57368, 55950, 46026, 56724, 16592, 57717, 56735, 55952]","[4, 2, 1, 0, 5, 3, 0, 2]"
"at((4, 0),_u0). at((7, 4),_u1). at((1, 6),_u2). at((0, 3),_u3). at((0, 2),_u4). at((3, 7),_u5). at((5, 3),_u6). at((0, 0),_u7). at((6, 5),_u8). at((3, 1),_u9).",-sat.,"[2713, 55969, 46029, 57734, 57370, 56755, 56766, 57735, 55972, 46040]","[5, 2, 1, 3, 4, 0, 0, 3, 2, 1]"
"at((7, 0),_u0). at((1, 4),_u1). at((4, 7),_u2). at((1, 1),_u3). at((5, 2),_u4).",-sat.,"[46046, 57371, 56775, 18018, 55982]","[1, 4, 0, 5, 2]"
"at((5, 4),_u0). at((0, 0),_u1). at((7, 4),_u2). at((6, 6),_u3).",-sat.,"[57375, 56786, 57739, 46058]","[4, 5, 3, 1]"
"at((4, 5),_u0). at((2, 6),_u1). at((0, 2),_u2). at((1, 6),_u3). at((6, 0),_u4). at((7, 4),_u5). at((5, 5),_u6). at((5, 6),_u7).",-sat.,"[6781, 57750, 56777, 57382, 46077, 55985, 57762, 46085]","[5, 3, 0, 4, 1, 2, 3, 1]"
"at((6, 3),_u0). at((2, 3),_u1).",-sat.,"[55987, 57765]","[2, 3]"
"at((4, 3),_u0). at((4, 5),_u1). at((6, 6),_u2). at((0, 0),_u3). at((1, 6),_u4). at((3, 1),_u5).",-sat.,"[57389, 57766, 13368, 55996, 56778, 46089]","[4, 3, 5, 2, 0, 1]"
"at((2, 4),_u0). at((2, 0),_u1). at((6, 7),_u2). at((4, 1),_u3). at((0, 6),_u4). at((7, 2),_u5). at((3, 0),_u6). at((6, 5),_u7). at((1, 6),_u8). at((2, 5),_u9).",-sat.,"[56781, 57771, 57417, 55997, 17811, 46093, 57422, 57781, 28356, 56009]","[0, 3, 4, 2, 5, 1, 4, 3, 5, 2]"
"at((5, 6),_u0). at((6, 6),_u1).",-sat.,"[46103, 56027]","[1, 2]"
"at((2, 3),_u0). at((2, 1),_u1). at((0, 1),_u2).",-sat.,"[57788, 57443, 46107]","[3, 4, 1]"
"at((1, 2),_u0). at((7, 7),_u1). at((5, 1),_u2). at((0, 6),_u3). at((2, 5),_u4). at((0, 4),_u5).",-sat.,"[57459, 56040, 6370, 56801, 57801, 46113]","[4, 2, 5, 0, 3, 1]"
"at((7, 4),_u0). at((3, 3),_u1). at((2, 0),_u2). at((1, 2),_u3). at((0, 5),_u4). at((7, 1),_u5). at((3, 6),_u6). at((0, 4),_u7). at((6, 5),_u8).",-sat.,"[49048, 57804, 56049, 46127, 57466, 56803, 57482, 57806, 46141]","[5, 3, 2, 1, 4, 0, 4, 3, 1]"
"at((1, 2),_u0). at((5, 2),_u1).",-sat.,"[56055, 57817]","[2, 3]"
"at((2, 1),_u0). at((7, 5),_u1). at((4, 7),_u2). at((5, 1),_u3). at((6, 1),_u4). at((0, 4),_u5). at((3, 2),_u6).",-sat.,"[56835, 57499, 46142, 57820, 59747, 56065, 46158]","[0, 4, 1, 3, 5, 2, 1]"
"at((6, 0),_u0). at((3, 3),_u1).",-sat.,"[57833, 56069]","[3, 2]"
"at((2, 3),_u0). at((7, 1),_u1). at((6, 3),_u2). at((5, 5),_u3). at((0, 0),_u4). at((6, 5),_u5). at((2, 4),_u6).",-sat.,"[56857, 46159, 57856, 49788, 56079, 57524, 57863]","[0, 1, 3, 5, 2, 4, 3]"
"at((5, 1),_u0). at((5, 0),_u1).",-sat.,"[56083, 57864]","[2, 3]"
"at((6, 3),_u0). at((3, 7),_u1). at((1, 0),_u2). at((0, 5),_u3). at((3, 3),_u4).",-sat.,"[56088, 15444, 57530, 56868, 46165]","[2, 5, 4, 0, 1]"
"at((1, 2),_u0). at((1, 5),_u1). at((5, 6),_u2).",-sat.,"[57868, 56908, 46173]","[3, 0, 1]"
"at((3, 3),_u0). at((6, 6),_u1).",-sat.,"[57872, 46178]","[3, 1]"
"at((0, 4),_u0). at((3, 7),_u1).",-sat.,"[57877, 46181]","[3, 1]"
"at((4, 7),_u0). at((7, 1),_u1). at((0, 2),_u2). at((4, 3),_u3). at((4, 0),_u4). at((5, 5),_u5).",-sat.,"[57537, 56914, 56100, 29696, 57879, 46185]","[4, 0, 2, 5, 3, 1]"
"at((7, 2),_u0). at((3, 4),_u1). at((5, 6),_u2). at((0, 6),_u3). at((3, 2),_u4).",-sat.,"[56104, 58330, 56929, 57538, 57886]","[2, 5, 0, 4, 3]"
"at((0, 6),_u0). at((4, 2),_u1). at((7, 1),_u2). at((5, 7),_u3). at((1, 7),_u4).",-sat.,"[56940, 57544, 56120, 6359, 46196]","[0, 4, 2, 5, 1]"
"at((4, 7),_u0). at((2, 1),_u1). at((1, 5),_u2). at((2, 2),_u3). at((0, 3),_u4). at((7, 0),_u5). at((3, 6),_u6).",-sat.,"[56941, 57548, 32277, 57893, 56125, 46199, 46204]","[0, 4, 5, 3, 2, 1, 1]"
"at((3, 7),_u0). at((0, 2),_u1). at((7, 1),_u2). at((3, 2),_u3).",-sat.,"[46210, 56942, 1468, 56154]","[1, 0, 5, 2]"
"at((2, 0),_u0). at((3, 7),_u1). at((4, 6),_u2). at((0, 5),_u3). at((7, 0),_u4). at((1, 1),_u5).",-sat.,"[56949, 32324, 56168, 57897, 57559, 46213]","[0, 5, 2, 3, 4, 1]"
"at((0, 6),_u0). at((5, 3),_u1). at((7, 1),_u2). at((3, 7),_u3). at((2, 5),_u4). at((0, 2),_u5). at((5, 7),_u6). at((4, 0),_u7). at((1, 7),_u8).",-sat.,"[35276, 56950, 56175, 57909, 46225, 57569, 57582, 56954, 56188]","[5, 0, 2, 3, 1, 4, 4, 0, 2]"
"at((0, 5),_u0). at((7, 1),_u1). at((6, 4),_u2). at((1, 6),_u3).",-sat.,"[57914, 56968, 57585, 56213]","[3, 0, 4, 2]"
"at((7, 0),_u0). at((2, 0),_u1).",-sat.,"[56215, 46236]","[2, 1]"
"at((7, 2),_u0). at((1, 6),_u1). at((0, 2),_u2). at((4, 4),_u3). at((5, 1),_u4). at((2, 0),_u5). at((0, 4),_u6). at((3, 7),_u7). at((6, 5),_u8). at((6, 3),_u9).",-sat.,"[38533, 56222, 57589, 57919, 46240, 56969, 56984, 56223, 57920, 46251]","[5, 2, 4, 3, 1, 0, 0, 2, 3, 1]"
"at((6, 3),_u0). at((0, 1),_u1). at((3, 0),_u2). at((7, 7),_u3). at((7, 5),_u4). at((2, 7),_u5). at((2, 5),_u6). at((2, 2),_u7). at((5, 4),_u8).",-sat.,"[10546, 46254, 56243, 56989, 57932, 57630, 50409, 57000, 46256]","[5, 1, 2, 0, 3, 4, 5, 0, 1]"
"at((6, 4),_u0). at((7, 0),_u1). at((4, 6),_u2). at((1, 7),_u3). at((6, 0),_u4). at((3, 1),_u5). at((0, 0),_u6). at((2, 3),_u7). at((5, 5),_u8).",-sat.,"[33555, 57941, 56263, 46267, 57637, 57003, 57020, 46268, 57677]","[5, 3, 2, 1, 4, 0, 0, 1, 4]"
"at((7, 1),_u0). at((4, 6),_u1). at((1, 1),_u2). at((3, 1),_u3). at((2, 7),_u4). at((0, 4),_u5). at((5, 2),_u6).",-sat.,"[57687, 46275, 57952, 29316, 56264, 57027, 46276]","[4, 1, 3, 5, 2, 0, 1]"
"at((3, 0),_u0). at((5, 5),_u1). at((7, 3),_u2). at((1, 2),_u3).",-sat.,"[46291, 57034, 2401, 57967]","[1, 0, 5, 3]"
"at((0, 1),_u0). at((3, 6),_u1). at((0, 5),_u2).",-sat.,"[46302, 57690, 57974]","[1, 4, 3]"
